cg00090147	cg00397986	cg00595237	cg01098320	cg01182865	cg01509065	cg01546563	cg02119091	cg02146032	cg02726121	cg03007522	cg03024537	cg03333634	cg03579045	cg04167595	cg04233840	cg05237485	cg05412333	cg06558050	cg06704518	cg06707081	cg08379586	cg09098624	cg09130043	cg09626984	cg09951349	cg10866709	cg11981599	cg12117141	cg13166213	cg13434842	cg13680188	cg14379719	cg14487356	cg14666113	cg16015276	cg16441259	cg16795466	cg16844941	cg18119192	cg18283386	cg19172575	cg19971388	cg20279283	cg20908789	cg21073927	cg21227848	cg22320962	cg24646414	cg24738627	cg25216696	cg25945788	cg26006870	cg26020513	cg27625887
0.374762718	0.151177793	-0.39139421	0.540099114	-0.628836287	-0.260527282	1.333311878	-1.755854524	-0.972990484	0.090092245	0.781358182	-0.640824734	1.016190782	0.532817991	0.288295782	0.976152836	1.178552371	-0.482498817	-0.598511024	-0.408783491	-0.64143422	-0.270200714	0.55575365	-1.088444846	0.566024889	0.214769633	-0.723291319	0.22162696	0.592877171	-0.443906541	0.785453706	0.131523258	-0.006612409	2.068504805	0.152412985	0.092296948	-0.456678296	-0.542209862	1.223245549	0.340865718	-0.008313499	0.772079328	0.143597894	0.309428299	0.752390966	-0.661052139	-0.034863186	-0.668597823	-0.236978665	0.566903375	1.348981887	-0.063885821	-0.268245146	-0.373300121	-0.152802898
-0.519205071	-0.045281305	0.140637207	0.235982569	1.47435491	-0.302244927	-1.251183096	-0.180853084	1.510112518	0.940925193	-1.630372639	0.28652696	-0.890589666	-0.164679698	-0.722887322	-0.371707935	-0.630133473	0.948336478	-0.093086744	0.139019476	2.091272403	-1.152805862	0.324331206	1.203045748	0.242062556	0.255571626	0.242847269	-0.040010547	0.140654811	0.47859035	-0.386998694	-0.494601735	0.341554013	-0.035847776	-0.224791982	-0.422216684	0.446598917	3.42758999	0.197030399	-0.688107922	0.047631289	-0.960360737	0.116179573	-0.449906522	0.824806111	0.920293104	0.16589692	2.101635263	0.100853316	-0.306538319	1.094079992	0.883082679	0.86581606	-0.428645367	-0.933461848
1.030419271	0.084804286	0.014484453	-0.932019131	1.243495057	-0.277012061	0.864601459	0.164132582	1.195766292	0.361280633	-0.071293981	0.696777807	0.487373343	-0.610896426	0.246542147	1.10097034	-0.918540756	1.101472795	-0.439226725	0.17178881	0.532596028	1.147039967	0.93986468	1.469446896	0.262168924	0.187307443	0.463719152	0.95572719	0.000595632	0.72797257	-0.60867608	-0.113817856	0.426188803	0.462731702	-1.427140171	0.353112287	0.801192021	-0.503156757	-0.006298655	0.745587949	-0.345075564	0.008181601	-0.367640506	-0.119790869	1.249461744	0.408501928	0.397956688	0.421066496	0.589229304	1.460563161	-0.45072001	0.756406661	1.156024056	0.180491086	-0.895974032
-0.108321647	-1.081088834	1.233186329	0.67031117	-1.79182853	-0.254532707	2.090166288	0.756346402	0.310759939	-0.357509029	0.050665441	0.004543058	-1.011754469	-0.165345879	-0.681566094	0.628197571	0.76773486	-0.085615193	0.442850453	0.118922958	-0.87751991	0.133537596	0.350167706	-0.365144552	-1.335798527	0.442950526	0.324416112	-0.743393581	-0.060024111	0.460137003	-1.086545477	0.16761741	-0.348310949	-0.757642095	0.861001873	-0.366186255	-0.274018392	-0.136176111	0.203484674	0.568306195	0.458213364	-0.407517512	0.050020669	0.188905813	-0.396673187	0.428567758	-0.738371788	-0.189725062	1.146779197	-0.960765475	-0.162842	-0.175482949	0.121448737	0.634811627	0.284863356
0.610306477	0.468154187	1.425812945	1.251995993	0.792161625	-0.235043974	-0.036815581	1.017526449	-0.827500633	0.486648309	-0.386695008	-0.214623898	-0.330932301	-0.007154149	-0.041203964	0.217007227	0.710275121	0.458968135	0.893214467	-0.758864202	1.885393031	0.483535017	-0.84737612	0.021545429	0.701628725	-0.416393015	0.752603618	-0.705034366	0.041856019	-0.631234305	1.071731455	0.13691958	-0.656202815	-0.642048126	-0.659573071	0.49369586	-0.892271056	-0.447775187	0.140102667	0.307396436	-0.989524807	2.710253714	0.769521834	0.528015065	1.280267332	-0.812805046	-0.021768367	-0.42858163	0.308563568	0.321478781	-1.635664249	0.371427486	-0.172852723	0.375581101	0.929364576
-1.068673791	1.533750164	0.109647199	0.030097697	-0.798758951	0.67569574	-1.057340727	-1.325168425	0.236700681	0.413365406	1.153801804	-0.142811653	0.380181031	0.754745868	0.40315346	-0.859868238	0.064146872	-0.294290715	-0.180021972	-0.039163578	1.064532562	0.063050654	-0.571741677	-0.565346475	0.706571758	0.235993369	-0.162117955	1.005916456	-0.192893696	1.118865906	-0.218870042	0.22885454	0.083381546	-0.114825384	0.471798908	0.34435525	0.513721993	-0.330069759	-0.36977986	1.093273445	-0.008832583	-0.837099901	1.042442824	-0.212365798	-1.385941188	1.429565416	-0.443648183	0.55989011	-0.363284917	-0.683087082	0.270045428	0.888582837	-0.462591634	-0.721653573	-0.134184152
-0.434121258	0.724185608	0.73718758	0.172393544	0.534018396	0.15542921	-1.325989877	-1.519047798	-0.169364916	-0.067601352	0.91808347	0.784805884	-0.696395981	-0.96273668	-0.070246485	-0.637554437	0.083341281	-0.375725454	-0.45371482	-0.271010718	-0.584910952	0.423446618	0.297482206	0.262834677	0.134815095	0.615423545	-1.376518759	-0.473166845	0.207578799	-0.201739104	0.688881099	0.786724639	0.203026207	-1.041416479	0.939024645	0.637675847	0.669858042	-1.697825905	-0.106729842	0.347023119	0.637083019	-1.150496919	0.532140399	0.124857566	0.302870956	-0.824519246	0.786130099	-0.228105949	0.905544946	-0.569854117	-0.245532832	-1.824522855	-0.582171842	-0.352951796	-0.500662369
0.613620649	-0.584943936	-0.11456569	0.660815488	-0.480394569	0.761041112	-0.637394796	2.070400727	0.64672512	1.384902748	0.737217515	0.948778269	0.010841147	0.120223861	1.173852335	-0.85134897	0.242184963	0.168627221	-0.202535021	0.73780514	0.163480832	0.283045057	-0.095068012	0.32189644	0.655094685	-0.204646998	0.319901145	0.627702214	-0.906535072	-0.380018672	0.280037971	-0.029493384	0.515602849	-0.974641855	1.942525483	-0.272850059	-0.133199244	0.227691743	-0.316042217	0.060090076	0.086323619	0.373005054	-0.156828893	0.990812653	0.018065609	1.352069071	0.194734489	-0.184920663	-0.9060041	-0.188444472	0.433144514	0.923782081	-0.248520292	0.062486844	1.272959296
-1.114962424	-2.2227153	-0.340087341	-0.43315079	-0.969305616	0.418057611	0.338896399	0.536500905	-0.401350141	-1.056443439	-0.623509197	-1.339661774	0.234916474	-1.173993471	-0.918991256	-0.571354381	0.219258449	-1.846741581	0.817245092	0.295141194	-1.608260455	-0.090433571	1.091091743	0.077946741	-0.757241779	-0.810895354	-0.815855213	0.585908153	-0.228348478	-0.62212194	-0.471471697	-0.363537747	-1.616197504	-0.855715401	-0.166633747	0.111403835	-0.397694018	-0.591890273	-0.558664946	3.78e-05	0.155529905	-1.739166278	-2.028022622	-0.57104793	-0.072433888	-0.930526183	-0.31122946	0.001226088	0.498895761	-0.222865269	-1.11323624	-0.694209061	-0.44562693	-0.632077272	0.238399188
0.479821378	0.227115249	-0.459561004	-1.267979462	1.07568679	-0.026479149	1.766476326	-0.067844813	-0.579762018	-0.625668627	-0.62522861	-1.539631625	-1.000299276	0.114483391	-0.831438449	0.026334197	-0.991078684	0.432538848	-0.410699478	-0.848448188	0.28438328	0.374127979	-0.205778113	-0.80932113	-0.511592285	-0.297685007	-0.034773996	-0.798833584	-0.248671217	-0.163656281	-0.881598926	0.011039448	0.489878161	1.65257414	0.163265407	-0.308865863	0.305092754	0.447623167	-0.650863347	-1.117822114	0.827200394	1.30994939	-1.007296507	-0.799366667	-1.141447325	-0.782107822	-1.02996827	-0.303082849	-0.245571263	-0.347764946	0.625306189	-0.202946207	-0.818232294	0.197631501	-0.013646509
0.402688349	0.793060974	0.328468469	0.914325637	-0.450955568	-0.653982592	0.067327791	-0.238367838	-0.353088247	-0.255265714	-0.74406013	0.176204005	0.763863392	-0.727037125	0.460278024	0.881202662	-0.265676294	-0.175532046	0.009046405	0.773435042	-0.48739292	-0.699982119	0.753918897	0.354349206	0.459254092	-0.62191071	0.237825865	0.137976513	0.343716803	-0.210157225	-0.093873152	-0.3689692	0.543791754	0.846567294	0.072249849	-0.124595041	0.721805607	-0.151788481	0.601195822	0.04227599	0.135871966	-0.00189447	0.431645116	0.880177689	-0.685771377	0.971039769	0.701298613	-0.116511272	0.872286476	0.251586787	-0.423815215	0.948039851	-0.735407866	-0.614583892	-0.327624253
-0.337941429	1.036157929	0.109322788	0.614522437	-0.290908641	-1.620590108	0.377831361	0.717135974	-0.65734639	-0.673388927	-0.070543272	-0.550163925	0.744142334	-0.030445483	0.22374949	0.37390544	-0.422140348	-0.039177237	-0.337829076	0.742220898	-0.332494044	-0.398215861	-0.75462508	0.624924968	0.148029155	0.28954964	-0.68573543	-0.268214503	-0.132819616	0.007370823	-0.702137005	-0.30128733	0.285440445	0.378605182	-0.730151393	-0.298379128	-0.531109578	-0.326729517	-0.770996647	-1.275078047	-0.215071529	-0.720141858	-1.297226668	0.461920506	-1.220255991	-1.106955385	0.118539774	0.163909127	-0.558421631	-1.185629392	0.581934585	0.316512951	-0.904524559	0.272403962	0.074945328
0.51316593	0.411451954	-2.32127494	-1.414234949	-0.111939721	0.388772431	-1.061077378	0.286970369	-1.186416602	-0.809470493	0.597298181	0.02853986	0.367048408	-0.075985552	0.475849587	-0.330119085	0.107254048	-0.312410157	0.378507789	-0.048766715	0.432040263	1.771361609	-1.599943602	-0.788789116	-0.381946441	0.314207937	0.134217618	-1.007190114	1.015670354	0.152374047	-0.378520411	0.46482877	-0.564135275	0.061443593	-0.235803362	0.082543965	-0.462161135	-0.479940335	-0.065004467	-2.075537295	-0.735842536	-1.103651566	-0.359944249	-1.384950477	-0.22227176	0.291532452	0.513940304	-0.140803024	-0.675874607	0.518964576	0.627153404	-1.090811012	1.733149535	1.080940114	-0.795792335
0.514974946	-0.358501894	0.405037897	-0.645013421	0.706804804	0.337445281	1.013729537	-1.156921939	-0.760251282	0.149070303	-0.055629904	-0.334972321	-0.098754173	-0.528073448	0.184337921	-0.699102936	0.636459957	-0.209120833	-0.631464365	-0.735845199	-1.053064495	-0.898706005	0.174647492	-0.019892013	0.534322225	-0.057635004	0.08922768	0.512577024	-0.132267618	-0.134406076	1.077352123	0.327353881	0.174051679	0.175311567	-1.635178109	-0.356822856	0.229933319	0.187378756	0.25426244	1.64381023	0.389194022	0.084015263	-0.41031983	1.005787606	1.594842963	-0.876546377	0.14396866	-0.229722303	2.201141424	0.884367102	-0.780053236	1.56512653	0.369341198	0.023816096	0.546512431
-0.337571838	-0.912721506	-0.903531002	-0.351399769	0.830870299	-0.257366687	1.468208976	-1.441252168	-1.348313196	-0.832067407	-0.562679532	-1.139909187	-0.152856905	-0.267023429	-0.159308652	1.156991414	-0.710670801	0.100130845	-1.311136428	-1.473944675	-0.038908639	0.21770133	-0.603032022	-0.347657554	-0.769491914	-0.108863343	-0.088516483	0.033931866	-0.519234004	-0.304161709	-0.47316775	0.282725742	1.30288988	-0.897567325	-0.85467301	-0.483301335	-1.050987656	0.512420253	0.242240663	-0.202223928	-0.613655596	-0.079597389	-0.543898043	-0.980719704	0.309932441	0.202820395	0.169596676	-0.734455718	0.023414792	-0.603227156	-0.904118107	-0.694100825	-0.376990241	-0.252297726	-0.76023451
0.178296064	-0.030541226	0.455411324	-0.748817012	1.493600042	1.001350392	-0.167041896	-0.282531379	-1.146648583	1.395623256	-0.24703752	0.599945906	-0.254275766	0.483501354	-0.161125119	-0.797328565	0.251686646	0.401868173	-0.006568987	-0.462477253	-0.262483216	0.493496793	0.304293088	0.077142935	2.161836082	0.722417594	-0.346270257	1.182719887	-0.682998416	0.939725869	0.085486075	-1.379069898	0.614673824	-0.609317486	2.341531436	0.133974135	0.531824904	-0.741675005	-0.060906937	-0.992304971	0.588412125	0.408695971	0.134161984	0.657617085	0.536794506	0.392497736	-0.602147365	0.047000865	-0.616460338	0.531844157	1.845791494	-0.085253404	0.010848257	-0.620814139	1.170034266
-0.554910874	0.36913382	0.014361359	0.55016731	-1.100246606	0.04011469	-0.709751761	-0.027349322	0.537283146	0.810761664	-0.232641908	1.067155376	-0.648503921	-0.26846855	-0.177241953	0.15629005	0.165250548	0.134766995	-0.043107747	0.307220136	-0.077265905	-0.023277433	0.657896468	-0.633463729	-0.063991404	0.364356813	1.107259916	0.209667947	0.142765175	0.094040123	0.825860114	0.52221209	-1.403908599	-0.99502734	0.416845473	0.282889776	-0.647024394	-0.062328929	0.04125641	0.568596548	0.076143524	-0.595782331	-0.052392279	0.819653167	-0.401588658	-0.177571592	0.143907876	-0.158658508	0.515808	1.572334563	-0.111818393	-1.532090355	-0.39413414	0.159732891	0.536101094
0.020611831	0.074407057	1.199339568	-1.560069117	0.276876965	0.830547882	-0.195554764	-1.517730606	2.580834944	0.044551275	0.138517337	1.044567132	-0.198491639	0.226647698	-0.897141376	0.356261823	-0.371977421	0.193907814	-0.309086852	-0.117300485	0.34631349	-0.454698237	0.215502968	0.70090433	-0.196704904	-0.508175687	-0.178535206	-0.300489195	0.366401187	-0.7669157	-1.133282503	-0.124206671	-0.330619898	-0.758046908	-0.578246815	-0.032384017	-0.46212394	0.989547818	-1.230172764	-0.674518484	1.009314371	0.245584491	-1.108231176	-0.596947585	-0.08682844	-0.349315155	-1.357336772	-0.024857378	-0.86986525	-0.594192446	0.486526937	1.085218718	-0.533398981	0.610566053	0.311858362
-0.377792583	-0.828484246	0.191720489	-0.821505749	-0.540103557	-0.295355388	0.928405893	1.383053366	0.58743498	0.620188742	0.825374392	-0.350024248	-0.403551681	1.489218265	-0.437021277	-0.095177071	0.154063461	-0.443255375	1.314449915	0.958722109	0.655313118	0.053063576	0.701366718	0.220315918	-0.358360698	0.142345176	0.737099801	0.057272564	-0.308489122	0.406381663	0.082852992	-0.658132264	0.15294178	0.731932727	0.578133193	0.551639882	0.272136564	-0.116337319	0.672783409	2.267847123	0.101206969	0.929551637	0.740534907	-0.020451376	0.115794642	-0.765422917	0.118401803	0.165263375	-0.094534044	-0.035476506	-0.680839706	-0.856895122	0.498072252	-0.455805659	-0.474214237
0.1181542	0.338598452	-0.031271339	2.165965545	-0.201426685	0.294307624	-0.250076914	1.489818553	0.296125844	0.364625975	0.897771564	0.115100318	0.675126114	-0.797011137	-0.067752891	-0.709009958	0.80267687	0.150475374	0.299623077	0.083268537	0.673875285	-0.213333387	-0.74455046	-0.374706161	-0.682593514	0.281431407	-0.788630955	-0.144744787	-0.008892949	0.493042265	1.020054464	0.032321562	-0.255375665	0.578871943	0.665492412	0.161989821	0.712389636	0.156878385	0.628702133	-0.253925305	0.308611505	0.14438572	0.439056027	0.497350225	-0.501576339	0.849014871	0.52029089	0.909430214	-0.022774762	-0.710456958	0.414888643	0.15220778	0.000237364	-0.367437744	-0.301222755
0.505697247	-0.644196735	0.145443559	-0.03271375	-0.620169376	0.224917712	-0.071807971	0.060988001	0.089295642	0.096443976	-0.124776936	0.129232015	-0.082501452	0.658476622	0.700362801	-1.000042449	0.129102512	-0.119500903	0.325660906	-0.221799893	-0.55536938	-0.244782142	0.667864044	0.283851451	-0.103165692	-0.422685474	-0.370693938	0.428496379	0.15021997	-0.744002327	-0.192413469	0.364937415	-0.401717453	0.475291377	-0.288609506	-0.128269704	0.27673771	0.015227081	0.365463528	0.509940528	-0.745159527	-0.087785599	1.81089463	-0.854031854	0.42890469	0.829121187	-0.206541012	0.214318001	-0.409393479	-0.689682593	-0.686461352	-0.171230213	0.583410375	0.251362651	-1.14758001
0.362027149	-0.248364578	0.406971827	1.328772839	0.007598044	-0.290161238	-1.400192875	0.726186989	1.361089744	-0.91107265	-0.421592271	-0.78567493	-0.71124471	-0.163799214	-0.144986555	0.706128675	-0.476029179	0.317847349	0.311905363	0.195267496	0.699436445	0.397371876	0.22666149	-0.096980234	-0.747186987	-0.39503835	0.152751391	-0.842003581	-0.234071764	0.066708247	-0.118211479	0.837285903	-0.118032472	0.011935374	0.248409833	0.210714502	0.408578962	0.017347293	-0.678823589	0.441117609	-0.299025294	0.776620131	0.215719581	-0.485405283	0.132023324	-0.260214984	-0.263919448	-0.094913378	-0.365326582	0.059567866	-0.369189053	0.363275101	-0.250603194	-0.087882607	1.167216618
0.105964571	-0.015330288	0.501417705	0.280986952	0.105480599	0.352500679	-0.342334662	-2.694111417	0.093312424	-0.043915805	0.218140089	0.273671257	-0.067121697	-0.578964725	-0.590338481	0.243872652	-0.787636254	0.06704422	-0.87658326	0.445019172	0.036838174	-0.105180698	0.328502981	0.211355319	-1.124153591	-0.04184096	-0.174500457	-1.423995565	-0.057388038	0.294416043	-0.640898053	0.140510821	0.971321398	-0.465293347	0.458018009	0.174504112	0.543121734	-0.326034392	0.810567493	0.364417643	0.09833499	0.066000928	-0.213144133	0.552125736	0.539617792	-0.828476799	0.106442716	-0.248899597	-1.185491423	-0.483672141	-0.556432397	0.15990974	-0.229886753	-0.335268365	0.080346328
0.981631602	1.497843429	0.824104183	0.66591129	-0.390264302	-0.563632911	0.547203894	1.271029192	0.486319065	0.752326427	0.76763522	0.151142927	0.965999739	-0.39519482	0.30868907	1.065922958	0.597616242	0.408436208	1.163843173	-0.353179484	0.240764498	0.028950731	0.364410731	-0.637305478	-0.265502211	0.325536296	-0.008517496	-0.032949563	0.561759137	-0.428221766	-0.413857209	0.181889165	-0.042985674	0.296356201	0.417417333	0.65456223	0.61145218	-1.236834684	-0.246422118	0.491612023	-0.134438366	0.349795308	0.000375695	-0.186497162	-0.263414599	0.859456358	0.103377902	0.152798483	0.786721172	-0.184089517	0.277951121	-1.249376838	-1.295917686	-0.433378998	0.791123916
-0.156836511	0.594041996	0.009815786	0.777480948	0.117660419	0.110022456	-0.282276319	-0.287103133	0.236277373	-0.060330218	-0.512748444	-0.34261252	0.018838929	0.927244373	-0.200354679	-0.175314683	0.240108011	-0.08329962	-0.032883641	1.559829619	0.354213946	-0.221926492	0.221708593	-0.236577111	0.1475138	0.306692941	-0.256884406	0.262281862	-0.01730316	-0.062732861	-0.203553396	0.339594379	1.043416732	0.499794847	0.189915899	-0.171305098	-0.471830706	-0.18623728	-0.382931933	-0.284798916	-0.7117987	0.030726871	-0.14948243	-0.066761014	1.336470926	0.220012882	-0.274006336	0.372002784	0.556257809	-0.582468791	0.127943512	0.914718864	0.479459267	0.766643591	0.001303868
-0.433401435	-0.654548418	0.312855351	-0.568296122	0.158250935	-1.173572962	0.253237297	0.959486175	-0.464839742	0.655000513	0.609710523	0.667749054	-0.645969248	-0.038099686	-0.637484116	-0.269723164	0.28124988	-0.344184809	-0.06029778	-2.086446373	0.42548649	1.755118401	0.478122211	-0.601215512	0.787088929	0.260223406	-1.154291708	0.452055371	0.35219596	-0.209535896	0.4977349	-0.243598269	0.111982882	0.518530199	0.166568191	-0.413708269	-0.193312568	0.786601149	0.395408759	-0.822863007	0.526571624	0.084051732	-0.360142783	0.241350264	0.752460247	-0.027950499	0.998432447	-0.093374526	1.414817958	0.201970654	-0.291490032	0.746959141	0.889620396	-0.039861914	-0.325183347
-0.376667467	-0.59935289	-0.125684625	-1.714338092	-0.462149895	0.17459125	-0.683556457	0.92663224	-0.079635804	-0.564392579	-0.121454159	-0.673977699	0.03935962	-1.179820466	0.594933146	0.582328423	0.05377885	-0.47351699	0.185682909	-0.748143648	0.587125609	0.226309355	-0.885055982	0.131226531	0.036544424	-0.21131576	0.286569653	1.406211657	0.411334922	-0.121256422	0.028848995	-0.723193262	-0.570818168	-0.91559656	0.727221536	0.78588699	-0.376456963	0.589063563	0.379641118	-0.680922782	0.147576497	0.404332216	0.804180066	-0.079236376	0.696503697	0.342099743	-0.951338533	0.095843632	-0.360728428	0.387598923	0.11528999	-0.606301206	-0.243717425	-0.47147374	-0.479472143
0.013724591	0.75957511	0.33181243	1.510271513	0.993378768	1.194206376	0.771548374	-0.755933722	-0.084824786	1.334951443	1.029414825	0.817435724	0.708797535	0.233632263	0.974353344	-0.236617561	-0.087871524	0.435465036	0.218742988	1.400777296	0.038285177	-1.054925992	-1.004363817	0.042946952	0.738663376	0.50870498	0.278741667	0.795123512	-0.065646152	1.085589718	1.520328895	0.018194774	0.589329174	0.667952893	0.827661508	1.194491539	-0.205658209	-0.168713881	-0.00825713	1.480167378	0.507870205	0.815040837	-0.113145924	0.72143126	0.3629824	1.13197355	0.880212326	0.2567559	1.099369798	0.213767552	-0.128964075	0.499653297	0.125123934	0.29983302	0.587727783
-0.462347423	-0.46852688	-1.208834625	0.517209198	-0.064647634	-0.29879065	1.079978679	0.541498051	0.230608544	-0.822648801	-1.127844456	0.551906164	-0.483598452	0.376333345	0.348059049	0.514024376	0.40506524	0.255083435	-0.130218684	-0.061724633	-1.007166126	0.47903982	0.530677971	-0.163331895	0.07403931	0.12720261	0.745734641	-0.406264271	0.088843635	-0.067128509	0.378831861	1.272214951	-0.961826288	-0.61545001	-0.017969647	-0.010542375	0.65456559	-0.113770788	0.716827335	0.177520975	-0.077386629	0.189116182	0.21935705	0.136741449	0.358279642	0.035717458	0.266100082	-0.265376763	0.29698406	0.403277812	0.819591977	-0.404161161	0.335279985	0.796145605	0.685786098
-0.657946525	-0.537297489	-1.361163994	-0.096312945	-0.683421677	0.261299784	-0.521512211	-0.694408856	-0.47960545	-0.875313449	-0.638053358	-0.448386011	-0.178933741	-0.23417411	-0.504310901	-0.853146317	-0.099814827	-0.647296525	0.463243264	-0.124384635	-1.049124056	-0.769238443	-1.863812319	0.574348972	-1.025831589	-0.24290255	-0.187396069	0.125435719	-0.0330895	-0.541115879	-0.937099058	-0.1318771	-0.806204151	-0.083068397	-0.222019027	-0.049412618	-0.174868895	-0.466876315	-0.659020331	0.232153152	-0.41454581	-1.643956207	0.056318053	0.110582238	-2.549975908	-1.105749882	0.117859613	0.242401261	-1.977402773	-0.611831851	-0.932068683	-0.361145758	-0.898447921	-0.271277081	-0.258030179
0.277322625	0.127632391	0.219333711	0.101838258	0.194255413	0.043902358	-0.870899697	0.053885488	0.747554826	-0.02227173	0.113679719	-1.077800071	-0.103603657	-0.535444605	-0.529041738	0.419639018	-0.564321221	0.236547252	-0.062326797	-0.32132416	0.802676891	0.170262384	0.767072532	0.848486568	-0.305537498	0.117649852	0.025736791	-0.05260095	-0.227888027	-0.183475614	-0.258957329	-0.884600096	0.190133312	0.021947547	-2.081115921	0.288775149	-0.260573911	-0.553541469	0.426145732	0.300570262	-0.375415881	-0.927925286	-0.075722868	-0.985395423	-0.122189449	-0.622841047	-0.230660117	0.072569089	-0.026410557	0.098739331	0.873009937	-0.145339252	0.099814462	-0.260714655	-0.698560867
-0.254869483	0.327740792	-0.66518452	0.268977877	0.811644479	0.006823933	-0.467211178	-0.257635743	-0.587545023	-0.863833639	-0.432645188	0.177954223	0.262185125	0.058491744	0.029498061	-0.541469521	0.344726969	-0.142279992	0.474005342	-0.343295438	-0.288351351	-0.229170571	0.770316761	-0.369884166	0.172090745	-0.465922121	-0.133320691	-0.612004722	-0.058824608	-0.744289269	0.524729688	0.457133324	0.281348218	-0.272975137	-0.558512954	-1.348394892	-0.17355266	0.472059576	-1.475398238	-0.790497473	0.311683169	0.300786428	-0.108648395	-0.284138819	-0.779376665	-0.29888402	-0.514035143	-0.30631097	-1.733729448	-0.273215247	-0.132519827	0.177188135	0.2410798	0.399741921	-1.044095866
0.197761241	-1.031777753	1.161528599	-1.743728877	-0.780187106	-0.107350314	0.515822281	0.936661726	-0.097621428	0.510427838	0.094165228	-0.097083048	-0.515954153	1.365996686	0.205997246	-0.749516181	-0.382901364	0.288001786	-1.343207515	0.632872283	-0.140749251	-0.279238495	0.292420339	0.19994982	0.765084305	-0.684028694	0.578128075	-0.513293049	-0.95399417	0.977750455	-0.496109295	-0.426268686	-0.805697434	0.347801765	0.092815072	-1.104856768	0.047114407	1.204284521	0.043439313	-0.467359256	0.1215489	0.332030991	-0.059944329	-0.160202153	-0.331358083	0.294642255	-0.502384955	-0.278409292	1.129611831	0.829923275	-0.172311523	0.267895039	0.497591941	-0.450389385	0.659054407
0.196479657	-0.151054436	-0.251942038	-1.347359095	0.058303585	0.357832714	-0.36278707	-0.338450818	-0.052131899	-0.237000414	0.674620059	0.626133497	0.112319908	-0.732150172	-0.16300581	0.672332107	0.158095513	-0.140883059	-0.397961997	-1.110331257	-0.680813191	0.199685296	-1.604082183	0.723431536	0.89424942	0.260183403	-0.367342754	1.307534968	0.139871995	0.072299947	-0.192547016	-1.788299149	0.260226328	1.378556584	-0.923684363	1.159359059	-0.756567202	-1.023598322	-0.323389108	0.583249458	-0.368438494	1.305829765	-1.536428508	-0.083863192	-0.556560858	-0.204055169	0.106233293	-0.988747688	0.177891442	-0.31782281	-0.328350494	-0.395238812	-1.86595549	0.743830949	0.166829745
-0.264336984	0.56762242	-0.056666881	-0.339199608	0.34131171	0.244799104	-0.554538333	1.013292607	-1.351385726	-0.404813702	-0.764018632	0.166259301	-0.857050927	0.551224407	-1.053942226	0.55168751	-0.503463884	-0.727852845	-0.444167286	0.963535367	-0.588106935	-0.031945566	-0.982822346	-0.454308034	-0.725664492	-0.353110933	0.965345823	0.426059044	0.009072624	-0.100657801	-0.225867001	0.973938633	0.88233712	0.235120175	-0.454635368	-0.09517504	-0.113801794	-1.211986586	-0.41521372	-0.460615588	-0.539508184	-1.224342849	0.833125494	-1.119847011	-0.987480013	0.412898311	-0.692609917	-0.357603091	-0.138706211	0.036223573	0.54853015	-0.607325087	-0.471710312	0.271189295	-0.531905976
-0.152357057	-0.665642884	0.051616705	1.170417199	0.868938296	-0.402845002	-0.088698761	-0.275647232	0.400729701	0.170993605	-0.703067963	0.087394812	-0.771181743	-0.845529036	0.112001118	0.21867372	0.683494188	2.366897092	-0.377363607	-0.140881039	-0.41629588	0.118431007	0.655998795	-0.898494105	0.805599704	0.072964059	-0.628910927	-0.692640198	-0.085899633	0.074632017	0.466951138	0.015354882	1.282275162	-0.33373542	0.335548629	0.064553264	-0.038164614	2.386935114	0.549997989	-0.242360289	0.307804894	-0.270760152	-0.268781288	-0.075875481	0.107367071	0.377067597	0.465408142	0.463311556	0.401121739	0.474605914	0.13280536	-0.850327902	0.594458338	-0.063467318	1.93847913
0.10236429	0.678696937	0.167745254	0.376638799	0.908340498	-0.311182619	0.060283254	-0.165508238	0.336560984	0.11099753	0.826155223	-0.066275014	0.426466279	0.473489968	0.599260277	0.273916087	-0.781348969	0.275653034	0.851673009	-0.024387361	1.557437992	-0.826031	1.799721291	0.660249394	-0.5561322	0.093140116	-1.030005215	0.36190902	-0.074700703	0.693201819	0.522884981	0.711397929	-0.69432878	-1.732348179	0.029103198	-1.110555119	1.057280947	0.450972881	0.218755386	-0.100008041	0.876704544	0.455042273	-0.517563962	0.141908559	0.309998328	0.573017184	-0.533489784	0.953230621	-0.739993358	0.688009416	0.351105521	1.212664313	0.445099698	-0.554813386	-0.293260907
-1.292419057	-0.653721035	-0.400192826	-0.143101752	-0.910718334	-0.085158441	-0.271941897	-0.310709732	0.184625238	-0.446261784	-0.103456215	-0.338586689	0.103355503	0.415479425	0.839745949	-0.999437753	0.065067393	-1.251639972	0.102624136	-0.390804557	0.360234237	0.696755029	0.022287888	-0.002040491	-0.971342587	-0.190057181	0.205513884	-1.066504096	-0.083858633	-0.44290905	-0.289240841	0.672553659	-0.867640973	0.528836443	0.1614104	-0.995531077	-0.624231391	-0.144780695	-0.084196204	-0.531014203	0.438945863	-0.305850054	0.370197149	0.459486784	0.076043278	-0.802051576	0.480276315	-0.435711512	0.54293513	-0.695725002	-1.024063281	-1.031469826	0.05817906	-0.045564631	-0.25920042
